"(ဃ)ဈေး",96.159541,16.89677,"16,18,19,32,36,42"
"ပါဒကြီး",96.318591,16.656462,"33"
"ပါရမီ",96.180621,16.9313,"16"
"ပိတောက်ကွေ့",96.269383,16.827094,"3,4,5"
"ပိတောက်ချောင်း/သီရိမင်္ဂလာဈေးသစ်",96.112167,16.843268,"19,20,23,38,40"
"ပိတောက်လမ်း",96.101595,16.875683,"15,40,61"
"ပုဇွန်တောင်ဈေး",96.174337,16.781651,"5,24,26"
"ပုည",96.093371,16.978775,"39,44"
"ပုဏ္ဏမီ",96.176244,16.843463,"12,29,38"
"ပုလဲ",96.398242,16.755852,"34"
"ပုလဲမော်တော်ဆိပ်",96.39631,16.755811,"34"
"ပုလဲလမ်း",96.084341,16.944171,"40"
"ပုလဲလမ်းဆုံ",96.147276,16.981915,"36"
"ပုလဲအိမ်ယာ",96.147727,16.968842,"36"
"ပေါက်တောဝ",96.097787,16.884928,"15,22,40,61"
"ပေါ်ဆန်းမွှေး",96.202843,16.821374,"25,59"
"ပဲခူးကလပ်",96.14207,16.787286,"21,35,37,39"
"ပဲခူးလမ်း",96.038057,16.887079,"17,22,54"
"ပဲလှော်ဖို",96.323869,16.640715,"33"
"ပျဉ်းမကန်",96.413985,16.749489,"34"
"ပျော်ဘွယ်",96.082667,16.949138,"40"
"ပြည်တော်သာ",96.097528,16.900712,"21,40"
"ပြည်တော်သာ/(GTI)ထိပ်",96.09682,16.9014,"21,39"
"ပြည်ရိပ်မွန်",96.12581,16.82199,"11,22"
"ပွင့်ဦး",96.454625,16.747921,"34"
"ဖရဲခင်း",95.984581,17.175604,"55"
"ဖိနပ်စက်",95.997884,17.148787,"55"
"ဖိုက်စတား",96.438746,16.747921,"34"
"ဖိုးစိန်လမ်း",96.167793,16.800102,"8"
"ဖိုးမြေ",96.24652,16.761831,"32,33"
"ဖောင်ကြီးတာဆုံ",96.179202,17.32229,"45"
"ဖော့ကန်ဈေး",96.097559,16.906481,"21,39,40"
"ဖြိုးစံပယ်",96.170794,16.887715,"2,10,27,28"
"ဗညားဒလ",96.18502,16.894943,"2,10,27,28"
"ဗထူးဈေး",96.186908,16.895887,"2,10,27,28"
"ဗန်ဒါပင်",96.160738,16.810236,"12,20,29,59"
"ဗဟန်းသုံးလမ်း",96.157061,16.798112,"8,12,28,29,36,61"
"ဗဟိုစည်/မော်တင်",96.140015,16.780018,"56"
"ဗဟိုဈေး",96.172768,16.840362,"12,29,38"
"ဗဟိုရုံး",96.16701,16.769017,"34,57,58"
"ဗဟိုဝန်ထမ်းတက္ကသိုလ်",96.18727,17.331385,"45"
"ဗိုလ်ကုန်း",96.106313,16.900876,"21,39"
"ဗိုလ်ချုပ်",96.077541,16.858485,"16,20,23"
"ဗိုလ်ချုပ်ကွေ့",96.13674,16.78028,"56"
"ဗိုလ်ချုပ်ဈေး",96.154408,16.779469,"56"
"ဗိုလ်တထောင်ဈေး",96.175366,16.76933,"24,26"
"ဗိုလ်တထောင်ဘုရား",96.172158,16.769463,"24,26,34,57,58"
"ဗိုလ်တဲကုန်း",96.435921,16.747921,"34"
"ဗိုလ်မင်းခေါင်",96.213731,16.891267,"24"
"ဗိုလ်သင်တန်း",96.077921,17.105355,"55"
"ဗျိုင်းရေအိုးစင်",96.172127,16.806492,"3,7,20,27"
"ဘဏ်ရှေ့",96.520489,16.762735,"34"
"ဘဝမြင့်",96.199817,16.837507,"1,3,7,14,24,26,27,60"
"ဘာတာ",96.124295,16.851411,"21,39,41"
"ဘားလမ်း",96.160721,16.77689,"4,7,34,58"
"ဘိုကလေးဈေး",96.165646,16.774055,"4,7,56,57,58"
"ဘိုခြံ",96.100649,16.929699,"21,35,37,39,40,41,44"
"ဘီပီအိုင်",96.116635,16.875026,"15,21,39,41"
"ဘီအာဘီ",96.124027,16.829474,"11,22"
"ဘီအိုစီ",96.195097,16.832963,"1,3,7,11,15,16,20,21,22,23,24,35,37,39,41,54,61"
"ဘုန်းကြီးကျောင်း",96.102614,16.942929,"39,42,44"
"ဘုန်းကြီးကျောင်းကွေ့",96.24019,16.854162,"2,3,6,7,40"
"ဘုန်းကြီးလမ်း",96.155602,16.881761,"10,15,16,18,19,21,24,28,32,36,42"
"ဘုရ",96.10936,16.851349,"19,20,23,40"
"ဘုရင့်နောင်",96.211692,16.822534,"42"
"ဘုရင့်နောင်ဈေး/ဈေးပွဲရုံ",96.10685,16.864492,"15,40,61"
"ဘုရင့်နောင်လမ်းဆုံ",96.109116,16.859384,"15,16,19,20,23,40,61"
"ဘုရားကုန်း",96.181047,17.316472,"45"
"ဘုရားကုန်းလမ်းဆုံ",96.273873,16.729016,"31,32,33,34"
"ဘုရားရှေ့",96.2068,16.802035,"8,31,32,33,34"
"ဘုရားလမ်း",96.193281,16.831222,"1,3,7,16,20,21,23,24,29,38,39,41,54"
"ဘုရားလေး",96.22903,16.812716,"8,9,33,35,37,41,44,60"
"ဘုရားလေးတံတား",96.49317,16.753962,"34"
"ဘူတာဈေး",96.093934,16.933928,"17,21,40"
"ဘူတာရုံလမ်း",96.121173,16.837255,"11,19,20,21,22,23,38,39,40,41"
"ဘေလီ",96.178992,16.859851,"6,12,14,18,26,27,29,30,32,38,42"
"ဘောလုံးစက်ရုံ",95.998271,17.150017,"55"
"ဘောလုံးရဲဂိတ်",95.997369,17.152068,"55"
"မင်းကုန်း",96.207826,17.350679,"45"
"မင်းစေတီ",96.095801,16.89023,"40"
"မင်းထူးကျော်",96.182338,16.927154,"16,17"
"မင်းဒင်",96.20428,16.82235,"25,59"
"မင်းလမ်း",96.164948,16.819669,"12,14,29"
"မင်္ဂလာဈေး",96.174659,16.791823,"8,9,33"
"မင်္ဂလာဈေး/(၄)လမ်း",96.172326,16.791643,"7,20"
"မင်္ဂလာဒုံဈေး",96.130131,16.93479,"35,37,41,44"
"မင်္ဂလာမွန်ဈေး",96.172931,16.794101,"3,8,25,27,33"
"မဆလာစက်",96.169445,16.790316,"7,20"
"မဆလာစက်/ဂန္ဓီ",96.174755,16.776438,"4,5,31"
"မဉ္ဇူလမ်း",96.162165,16.850959,"6,10,30"
"မညက",96.104942,16.897026,"21,39"
"မနီ",95.996726,17.156578,"55"
"မန္တလေးလမ်း",96.198868,16.8744,"12,26,29,30"
"မရင်ကွေ့",96.334376,16.756879,"34"
"မဝတ",96.204697,16.876894,"2,24,25,29,30"
"မဝတရုံးရှေ့/အိုးအိမ်",96.264843,16.832352,"3,4"
"မဟာစည်",96.140015,16.872582,"6,35,37"
"မဟာမြိုင်",96.13596,16.808185,"21,35,37,39,61"
"မာန်ပြေ",96.19412,16.778452,"4,8,31,34"
"မာလာ",96.132472,16.832085,"30,35,37,61"
"မိန်းမလိုင်း",96.090753,17.096659,"55"
"မိသားစုတံတား",96.504285,16.757167,"34"
"မိုင်(၂၀)",96.06932,16.922761,"17,21"
"မိုးကောင်း",96.166131,16.837804,"12,29,38"
"မိုးစွေ",96.189614,16.85024,"6,14,26,27,42"
"မီးခွက်ဈေး",96.051695,16.87404,"22,54,61"
"မီးစက်",96.107833,17.076723,"55"
"မီးစက်(မှော်ဘီ)",96.038142,17.098033,"55"
"မီးဒုံး",96.205471,16.823418,"25,59"
"မီးပွိုင့်",96.247011,16.779109,"31,32,33,34"
"မီးသတ်",96.183432,16.928119,"17,19"
"မီးသွေးဆိုင်",96.203603,16.782047,"4,31"
"မုခ်ဝ",96.204178,16.90488,"10,25,26,27,28,29,30"
"မုခ်ဦး(ယုဇနဥယျာဉ်)",96.269968,16.832393,"3,4,5"
"မုန့်ဖို",96.287005,16.951191,"1,46"
"မေတ္တာ",96.172931,16.911973,"15"
"မေတ္တာရွှေရည်",96.201072,16.838739,"1,3,7,24"
"မေဓာဝီ",96.155035,16.899234,"2,15"
"မောင်ခိုင်",96.15187,16.774456,"57"
"မော်ကျွန်း",96.17618,16.923274,"16,17,19"
"မော်တင်",96.142021,16.774651,"21,35,37,39,56,57,58"
"မော်တော်ယာဉ်",96.074188,17.108185,"55"
"မျောက်ချောကုန်း",95.961835,17.202007,"55"
"မြင်သာဈေး",96.181911,16.856863,"6,14,26,27,29,38,42"
"မြင်းလှည်းဂိတ်",96.102603,16.944725,"39,42,44"
"မြနန္ဒာ",96.255509,16.835186,"3,4"
"မြရတနာ",96.155967,16.908739,"2,15"
"မြလမ်း",96.16748,16.816393,"12,14,29"
"မြဝတီ",96.190835,16.901964,"12"
"မြိုင်ဟေဝန်ပန်းခြံ",96.143438,16.866771,"6,15,16,19,30"
"မြို့ချောင်း",96.00106,17.137018,"55"
"မြို့မ",96.246542,16.768015,"32,33"
"မြို့မဈေး",96.24622,16.763618,"32,33"
"မြို့လျှောက်လမ်း",96.141779,17.048292,"44"
"မြို့သစ်",96.111292,16.875129,"11,22"
"မြို့သစ်ဈေးု",96.099803,16.879636,"15,40,61"
"မြို့ဦးကျောင်း",96.230308,16.861822,"2"
"မြို့ဦးစေတီ",96.212615,16.862623,"2,24,25"
"မြေနီ",96.210641,16.803884,"5,8,9,32,33,34"
"မြေနီကုန်း",96.138154,16.803768,"11,20,59,61"
"မြေနီကုန်း(ပြည်လမ်း)",96.136748,16.805399,"21,35,37,39,61"
"မြေနီလမ်း",96.196551,16.802477,"5,9,10,33"
"မြောက်ဘက်မုခ်",96.148953,16.801141,"11"
"မြောက်ဥက္ကလာအဝိုင်း",96.155151,16.892684,"10,15,16,18,19,28,32,36,42"
"မြောင်းတကာစိန်ကုလား",95.971234,17.182697,"55"
"မြောင်းတကာတာဆုံ",95.974324,17.181754,"55"
"မြောင်းတကာရေကျော်",95.968745,17.187084,"55"
"မြွေဘုရား",96.321337,16.66263,"33"
"မွေးမြူရေး",96.127127,17.014152,"35,37,41,44"
"မှတ်တမ်းရုံး",96.170742,16.827556,"14,26,27"
"မှန်ကုန်း",96.227567,17.129841,"45"
"မှိုုရုံ",96.144401,16.989097,"36"
"မှော်ဘီကားလေးဂိတ်",96.040374,17.100905,"55"
"မှော်ဘီဈေး",96.042713,17.101089,"43,55"
"ယုဇနပလာဇာ/လမ်းကျယ်",96.175571,16.794501,"3,7,9,20,25,27,33"
"ယူနစ်(၃)",96.272929,16.93518,"1,46"
"ယူအပ်ဖ်အယ်",96.142351,16.825153,"14,38"
"ယောက်ကော်",96.222314,16.848392,"3,6,7,60"
"ယောက်လမ်း",96.158946,16.782853,"12,28,29,36,61"
"ရခိုင်ကျောင်း",96.147534,16.974957,"36"
"ရင်ထွန်း",96.048567,16.889769,"54"
"ရတနာဈေး",96.183033,16.835962,"14,26,27,60"
"ရတနာမြေ",96.184516,17.078036,"44"
"ရတနာလမ်း",96.250015,16.836686,"3,4"
"ရန်ကင်း(၅)လမ်း",96.209199,17.092434,"44"
"ရန်ကင်းစာတိုက်",96.1626,16.834796,"12,29,38"
"ရန်ကင်းဈေး",96.159207,16.82892,"14,38"
"ရန်ပြေ",96.191479,16.779951,"4,8,31,34"
"ရန်အောင်",96.189934,16.786238,"5,9,33"
"ရာသက်ပန်",96.138994,16.931075,"11,17,42"
"ရိတ်သိမ်း",96.194043,17.08501,"44"
"ရိပ်သာ",96.293384,16.958359,"1,28,36,44,46"
"ရိုးကြီး",96.048142,16.905598,"17,22"
"ရိုးလေး",96.047004,16.902724,"17,22"
"ရုပ်ရှင်ရုံ",96.1601,16.911152,"2,8,10,12,15,28,29,34,36,43,44,55,61"
"ရုပ်သံ",96.11185,17.069564,"55"
"ရုံး",96.154768,16.906199,"2,15"
"ရုံးထိန်း(၃)",95.960634,17.226029,"55"
"ရုံးပေါက်",96.052519,17.106032,"55"
"ရုံးရှေ့",96.188625,16.906173,"2,6,10,12,18,22,25,26,28,29,30,32,33,40,42,44,54,61"
"ရုံးလေး",96.186182,16.797218,"24,26"
"ရုံးသစ်",96.155904,16.895877,"2,15"
"ရေကြည်အိုင်",96.127363,16.966584,"35,37,41,44"
"ရေကြောင်း",96.121713,16.829848,"19,20,23,38,40"
"ရေခဲဆိုင်",96.159509,16.801172,"8,28,29,36,61"
"ရေချမ်းစင်",96.075994,16.976681,"40,42"
"ရေစက်",96.108547,16.93246,"17,25,36,42,44,59"
"ရေစင်",96.127278,17.010048,"35,37,41,42,44"
"ရေနံဂိ်တ်",96.246896,16.773198,"32,33"
"ရေအိုးစင်",96.116889,17.064375,"55"
"ရဲ(၆)",96.095173,16.96876,"39,44"
"ရဲစခန်း",96.17254,16.771487,"31,34,56,57,58"
"ရဲနွယ်",96.482227,16.752441,"34"
"ရဲဘော်ဈေး",96.094823,17.094362,"55"
"ရဲဘော်ဟောင်း",96.137322,16.867634,"6,15,16,19,35,37,41,44,61"
"ရဲရန်အောင်",96.126003,16.866268,"15,16,19,61"
"ရဲဝင်း",96.1264,16.818231,"11,22"
"ရွာမ",96.095284,16.898453,"40"
"ရွာမကွေ့",96.1219,16.834529,"11,19,20,22,23,38,40"
"ရွာလယ်",95.962007,17.20873,"55"
"ရွာသစ်",96.098202,16.925265,"21,39,40"
"ရွှေဂုံတိုင်",96.154425,16.80553,"11,12,20,28,29,59,61"
"ရွှေညာမောင်",96.078356,16.963536,"40,42"
"ရွှေတောင်ကြားလမ်း",96.234201,16.834036,"2,60"
"ရွှေထန်းပင်",96.379251,16.761482,"34"
"ရွှေပုစွန်ကွေ့",96.519434,16.760331,"34"
"ရွှေပြည်သာကွေ့",96.096718,16.961494,"39,42,44"
"ရွှေမန်း",96.136217,16.803745,"11,20,59"
"ရွှေမြင်းပျံ",96.049667,16.884605,"54"
"ရွှေမြယာ",95.959522,17.249617,"55"
"ရွှေရင်အေးဘုရား",96.042468,16.892653,"54"
"ရွှေလမင်း",96.180248,16.934472,"16"
"ရွှေဝါမြေ",96.181691,17.076108,"44"
"ရှမ်းစု",96.127127,16.987969,"35,37,41,44"
"ရှမ်းလမ်း",96.131497,16.803761,"11,20,59"
"ရှုခင်းသာ",96.200396,16.775021,"4,31"
"လက်မှတ်ဂိတ်",96.244222,16.778698,"31,32,33,34"
"လင့်လမ်း",96.14729,16.806107,"20,59,61"
"လင်းစဒေါင်း",96.180527,16.769227,"24,26"
"လန်ဒန်စက်ရုံ",96.144401,16.997039,"36"
"လမ်း(၃၀)",96.156676,16.772083,"56,58"
"လမ်း(၅၀)",96.170967,16.776572,"4,34,56,57,58"
"လမ်းဆုံ",96.172287,16.819269,"3,7,12,14,18,26,27,29"
"လမ်းနီ",96.154402,16.828542,"14,28,36,38"
"လမ်းနီလေး",96.000416,17.138494,"55"
"လမ်းဝ/နဝဒေး",96.154778,16.867269,"10,15,16,19,28,36"
"လမ်းသစ်",96.131226,17.037931,"35,36,37,41,44"
"လယ်ယာ(ဂိတ်ရင်း)",96.225511,16.804623,"10"
"လသာ",96.15142,16.772114,"56,57,58"
"လိုင်စင်ရုံး",96.200813,16.845763,"1,6,42,60"
"လိုင်စင်ရုံး(အလယ်ပေါက်)",96.24257,16.895251,"1,46"
"လေကျောင်း",96.227508,16.874656,"1,46"
"လေဆိုင်",96.518104,16.760125,"34"
"လေတပ်",96.073033,17.108718,"55"
"လေးထောင့်ကန်(ဆိုက်မွေး ၁)",96.294871,16.960345,"1,46"
"လှည်းကူးဈေး",96.219456,17.096823,"1,44,45"
"လှည်းကူးတာဆုံ",96.225736,17.099458,"1,44,45"
"လှည်းတန်း",96.130285,16.828003,"21,39,41"
"လှည်းတန်းဈေး",96.128694,16.826724,"14,30,38,41"
"ဝက်စု",96.191822,16.789915,"5,9,33"
"ဝဇီယာ",96.164128,16.901323,"16,18,19,32,36,42"
"ဝပ်ရှော့",96.114019,16.891329,"11,41"
"ဝါဆို",96.183757,16.782709,"5,8,9,33"
"ဝါယာလက်",96.126741,16.961863,"35,37,41,44"
"ဝါးဆိုင်",96.142577,17.020123,"36"
"ဝါးဆိုင်ကွေ့",96.250189,16.874348,"7"
"ဝါးတံတား",96.497376,16.755153,"34"
"ဝိဇယပလာဇာ",96.14342,16.805109,"11,20,59,61"
"ဝေဇယန္တာ",96.20768,16.791846,"4,10,31"
"ဝေဘူလ",96.207851,16.830545,"25,42,59"
"ဝှိုက်တော",96.126588,16.793536,"22,59"
"သခင်မြပန်းခြံ",96.135665,16.77837,"14,19,22,23,30,40,41,56,57"
"သင်တန်းကျောင်း",96.224717,16.871432,"1,46"
"သင်းဝင်",96.184119,16.866853,"12,14,26,29,30"
"သင်္ဃန်းကျွန်း",96.147788,16.962561,"36"
"သင်္ဘောကျင်း",96.188818,16.78141,"4,5,8,9,19,20,23,31,33,34,38,40"
"သစ္စာ",96.232957,16.845599,"2,7"
"သစ်ဆိတ်",96.236365,16.815797,"4,8,9,60"
"သစ်ဆိုင်ကွေ့",96.223322,16.847632,"3,6,7,60"
"သစ်တော",96.127736,16.782319,"14,19,23,30,40,41"
"သဉ္ဇာဦး",96.223276,17.098546,"1,44,45"
"သဒ္ဓါရုံ",96.193818,16.793695,"5,9,33"
"သန္တာ",96.162241,16.899026,"16,18,19,32,36,42"
"သပြေကုန်း",96.234477,17.194095,"45"
"သပြေခြံ",96.282842,16.946347,"1,46"
"သပြေတောင်",96.185038,17.28902,"45"
"သဘာဝ",96.092581,16.988871,"39,44"
"သမ",96.291597,16.956527,"1,46"
"သမကုန်း",96.033229,16.874492,"16,17,20,22,23,54,61"
"သမကောလိပ်",96.258491,16.755133,"31,32,33,34"
"သမဝါယမကောလိပ်",96.200702,17.345846,"45"
"သမိုင်းလမ်းဆုံ",96.114835,16.861037,"11,15,16,19,21,22,39,41,61"
"သရက်တော",96.187951,16.832619,"1,10,18,21,32,39"
"သရက်တောကျောင်း",96.145659,16.779782,"56"
"သရက်တောပေါက်",96.039258,17.099346,"55"
"သာကေတအဝိုင်း",96.216753,16.806472,"5,8,9,32,33,34"
"သာဓုကန်",96.093199,16.983536,"39,44"
"သိမ်ကျောင်း",96.244072,16.838555,"3,4,8"
"သိမ်ကြီးဈေး/ကုန်ဈေးတန်း",96.153833,16.774497,"57"
"သိမ်ဖြူစာတိုက်",96.167645,16.786857,"7,20"
"သိမ်ဖြူဈေး",96.167519,16.784569,"7"
"သီတာ",96.175791,16.799424,"3,7,9,20,25,27,33"
"သီတာဆိပ်",96.180194,16.774333,"24,26"
"သီရိမင်္ဂလာဈေး",96.122795,16.793428,"14,19,23,30,40,41"
"သီရိမြိုင်",96.117858,16.848987,"11,22"
"သုခ",96.12683,16.840511,"21,39,41"
"သုနန္ဒာ",96.165427,16.903951,"16,18,19,32,36,42"
"သုဝဏ္ဏဈေး",96.20649,16.825194,"25,59"
"သုဝဏ္ဏလမ်းဆုံ",96.190664,16.815058,"9,10,18,24,25,32,59"
"သုံးရာသီ",96.141204,16.931855,"11,17,18,32,42"
"သုံးသုံးလုံး",96.146611,16.984069,"36"
"သူဌေးကွင်း",96.34743,16.765385,"34"
"သေနတ်ပစ်ကွင်း",96.183724,16.85446,"14,26,27"
"သဲကွင်း",96.122147,16.800962,"14,19,23,30,40,41"
"သံဖြူ",96.094744,16.972125,"39,44"
"သံမဏိစက်ရုံ",95.982521,17.177285,"55"
"သံလမ်း",96.214993,16.854902,"3,6,7,8,9,11,12,14,18,21,22,26,27,29,38,39,41,42,60"
"သံလွင်",96.145139,16.824228,"14,38"
"ဟယ်(လ်)ပင်",96.140884,16.79106,"21,35,37,39"
"ဟာမစ်တစ်",96.155824,16.814847,"28,36"
"ဟိုက်ပက်",96.105326,16.898761,"21,39"
"ဟိုင်းကူး",96.192462,17.274801,"45"
"ဟုမ်းလမ်း",96.122211,16.797896,"14,19,22,23,30,40,41,59"
"ဟောင်ကောင်",96.176094,16.871658,"27"
"ဟံသာဝတီ",96.125895,16.816352,"11,21,22,35,37,39,61"
"အကောက်ခွန်",96.247823,16.90336,"1,46"
"အကြော်တဲ",96.249969,16.907097,"1,7,27,46"
"အင်ယာမြိုင်",96.146726,16.824687,"14,38"
"အင်းစိန်ကမ်းနား",96.093975,16.88326,"22,61"
"အင်းစိန်ဆေးရုံကြီး",96.105639,16.892273,"21,39"
"အင်းစိန်ဈေး",96.10254,16.886948,"15,22"
"အင်းစိန်ပန်းခြံ",96.107765,16.888644,"11,15,21,22,39,41"
"အင်းယက်ကြီး",95.957587,17.255826,"55"
"အင်းဝ",96.177746,16.849603,"10,12,18,32"
"အစာစက်",96.112257,16.932409,"17,42,44"
"အဆင့်မြင့်",96.073195,16.859974,"16,20,23"
"အထက(၁)ဗဟန်း",96.151468,16.807407,"11"
"အထက(၃)",96.051468,16.888619,"54"
"အနောက်ဇရပ်",96.195127,17.085502,"44"
"အနောက်ပိုင်းတက္ကသိုလ်",96.013681,16.948604,"21,22"
"အနော်မာ",96.201926,16.803981,"5,9,10,32,33"
"အပေါ်ကွေ့",96.252367,16.760382,"32,33"
"အမြန်လမ်းဆုံ",96.210315,17.22566,"45"
"အမှတ်(၃)",96.16607,17.065441,"44"
"အမှတ်(၃)လမ်းဆုံ",96.152812,16.936042,"17,18,32,36,42"
"အမှတ်(၄)",96.051189,17.104863,"55"
"အရှေ.ပိုင်းတက္ကသိုလ်",96.286815,16.732859,"31,34"
"အရှေ့ကြား",96.196672,16.780671,"8,34"
"အရှေ့ဇရပ်",96.198109,17.087614,"44"
"အရှေ့ဘက်မုခ်",96.151828,16.79833,"11"
"အလယ်ပေါက်",96.15189,16.940866,"36"
"အလယ်ရွာ",96.315758,16.680719,"33"
"အလိုတော်ပြည့်",96.23791,16.820604,"4,8,9,60"
"အလုံစာတိုက်",96.131368,16.785164,"22,59"
"အဝိုင်း",96.218194,16.806575,"8,10,17,21,22,25,26,28,29,30,42,60"
"အဝိုင်းထိပ်/တာမွေ",96.170142,16.811569,"12,14,20,29,59"
"အဝိုင်းလေး",96.171418,16.825246,"14,26,27"
"အဝေရာ",96.244437,16.850651,"3"
"အဝေးပြေး",96.123154,16.888701,"6,35,37"
"အသင်းတိုက်",96.183397,16.823161,"3,7,10,18,24,26,32"
"အအေးခန်း",96.276834,16.939655,"1,46"
"အအေးဆိုင်",96.189612,16.903442,"12"
"အာဆီယံ",96.232549,16.807191,"4,5"
"အာဇီဝ",96.20096,17.088824,"44"
"အာနန္ဒာဘုရား",96.194977,16.840423,"1,14,26,27,60"
"အာလိန်ငါးဆင့်",96.116207,16.89177,"11,41"
"အာသောက",96.180065,16.807201,"9,18,25,26,59"
"အားကစားကွင်း",96.206464,16.872727,"2,24,25"
"အားမာန်",96.034731,16.8794,"17,22,54"
"အိုဝမ်း",96.112608,16.840896,"19,20,23,38,40"
"အိုးရှင်း",96.177383,16.77385,"4,31,34"
"အိုးအိမ်",96.149787,16.953099,"36"
"အီကွေတာ",95.999086,17.142267,"55"
"အုတ်ကျင်း",96.116141,16.855354,"11,21,22,39,41"
"အုတ်ကျင်းဝ",96.111444,16.890754,"11,41"
"အုတ်စက်",96.00239,17.133655,"55"
"အုတ်ပုံဆိပ်",96.159359,16.873691,"18,32,42"
"အုတ်ဖို",96.094358,16.97426,"39,44"
"အုတ်လမ်း",96.151533,16.804446,"11,20,59,61"
"အုန်းခြံ",96.008012,17.120695,"55"
"အုန်းတံတား",96.480253,16.752153,"34"
"အေဒီ",96.140581,16.853074,"30,35,37,61"
"အေဘီစီ",96.186782,16.79994,"24,26"
"အေဝမ်း",96.137706,16.877716,"6,35,37"
"အောက်ကွေ့",96.251112,16.760814,"32,33"
"အောက်ဂိတ်",96.067218,17.001204,"39,40,42,43,44"
"အောက်ထိပ်",96.052575,16.864759,"16,20,23,54"
"အောင်ချမ်းသာ",96.265293,16.745619,"31,32,33,34,40,42,45,55"
"အောင်ဆန်းဈေး",96.097494,16.921796,"21,39,40"
"အောင်ဇေယျ",96.209117,16.825081,"42"
"အောင်မင်္ဂလာ",96.176668,16.796299,"3,7,9,20,25,27,33"
"အောင်မင်္ဂလာအဝေးပြေး",96.156374,16.926517,"2,17,18,32,36,42"
"အောင်မေတ္တာ",96.070544,16.990924,"40,42"
"အောင်ရတနာ",96.186638,16.835304,"1,10,18,32"
"အောင်သပြေ",96.30945,16.685775,"33,45"
"အောင်သုခ",96.247427,16.778087,"32,33"
"ဥက္ကာ",96.15467,16.902611,"2,15"
"ဥဇ္ဇနာ",96.165856,16.910967,"16,18,19,32,36,42"
"ဥယာဉ်သာ",96.423898,16.748414,"34"
"ဥယျာဉ်ဝ",96.184609,17.298281,"45"
"ဥယျာဉ်ဝလမ်းသစ်",96.181004,17.308114,"45"
"ဦးခွေးပု",96.289923,16.954721,"1,46"
"ဦးတင်လှတံတား",96.484072,16.752729,"34"
"ဦးထွန်းမြတ်",96.242277,16.894629,"1,46"
"ဦးဘဟန်",96.118365,16.861083,"15,16,19,61"
"ဦးသုမင်္ဂလ",96.015394,17.109539,"55"
"ဧရာ",96.163725,16.917321,"2,16,18,32,36"
"ဧရာမြေ",96.082989,16.930931,"17,21"
"ဧရာဝဏ်",96.246046,16.849111,"3"
"ဧရာဝတီလမ်းထိပ်",96.233312,16.837404,"2,60"
